county,reporting_date,crisis,rfq_mean,r3q_mean,r1q_mean,staple_price_kes,staple_price_usd,has_price_data,price_mom_change,prev_crisis,crisis_streak,drought_streak,is_asal,season_long_rains,season_short_rains
Kiambu,2020-06-01,0,84.83248833333333,164.68384666666665,147.98506,,,0,,0.0,0,0,0,1,0
Kiambu,2020-10-01,0,137.86203333333333,131.97846333333334,135.47995666666665,,,0,,0.0,0,0,0,0,0
Kiambu,2021-02-01,0,96.33774866666666,86.12711133333333,90.94293,,,0,,0.0,0,15,0,0,0
Kiambu,2021-06-01,0,127.21138,83.00764166666666,105.91627333333334,,,0,,0.0,0,16,0,1,0
Kiambu,2021-10-01,0,75.81710500000001,120.53235633333334,66.566712,,,0,,0.0,0,0,0,0,0
Kiambu,2022-02-01,0,85.00985533333333,84.97296333333334,87.72426166666666,,,0,,0.0,0,26,0,0,0
Kiambu,2022-06-01,0,54.303030666666665,58.79546666666667,59.957891999999994,,,0,,0.0,0,27,0,1,0
Kiambu,2022-10-01,0,92.00271,79.732645,92.53254833333334,,,0,,0.0,0,28,0,0,0
Kiambu,2023-02-01,0,61.44372466666667,83.308525,46.785795666666665,,,0,,0.0,0,29,0,0,0
Kiambu,2023-06-01,0,55.173019333333336,85.19152333333334,75.65526,,,0,,0.0,0,30,0,1,0
Kiambu,2023-10-01,0,156.87629666666666,82.88957166666667,131.04206,,,0,,0.0,0,31,0,0,0
Kiambu,2024-02-01,0,216.83753666666667,153.94862333333333,195.68607333333333,,,0,,0.0,0,0,0,0,0
Kiambu,2024-06-01,0,218.50671333333335,244.08622333333332,289.57177333333334,,,0,,0.0,0,0,0,1,0
Kiambu,2024-10-01,0,124.10261000000001,133.31653,88.75548833333335,,,0,,0.0,0,0,0,0,0
Kiambu,2025-10-01,0,97.18476333333332,112.61372333333334,104.26059833333333,,,0,,0.0,0,0,0,0,0
Kiambu,2026-02-01,0,35.194862,73.41993933333333,102.49889999999999,,,0,,0.0,0,5,0,0,0
Kilifi,2011-01-01,0,53.60027333333333,68.61083416666666,69.2146735,,,0,,,0,39,1,0,1
Kilifi,2011-04-01,0,63.88031,57.46859466666666,66.92852883333333,,,0,,0.0,0,40,1,1,0
Kilifi,2011-07-01,0,64.2664625,67.28648333333334,67.37275583333333,,,0,,0.0,0,41,1,0,0
Kilifi,2011-10-01,1,104.40072350000001,77.085042,93.07712516666668,,,0,,0.0,0,42,1,0,0
Kilifi,2012-01-01,0,71.4176865,102.32784816666667,75.15556366666667,,,0,,1.0,19,0,1,0,1
Kilifi,2012-04-01,0,50.33712516666666,57.07188366666667,62.69682616666666,,,0,,0.0,0,19,1,1,0
Kilifi,2012-07-01,0,60.19442,66.93277616666667,73.47357333333333,,,0,,0.0,0,20,1,0,0
Kilifi,2012-10-01,1,77.788735,87.21503200000001,92.01590900000001,,,0,,0.0,0,21,1,0,0
Kilifi,2013-01-01,0,113.7055775,116.23949499999999,93.90034266666667,,,0,,1.0,9,0,1,0,1
Kilifi,2013-04-01,0,209.06490599999998,149.3033783333333,211.6857633333333,,,0,,0.0,0,0,1,1,0
Kilifi,2013-07-01,0,75.5032,96.08496333333333,71.07566333333334,,,0,,0.0,0,26,1,0,0
Kilifi,2013-10-01,0,131.24813066666667,90.71783033333334,110.91548999999999,,,0,,0.0,0,27,1,0,0
Kilifi,2014-01-01,0,98.67161266666666,94.31888766666667,103.36805766666667,,,0,,0.0,0,28,1,0,1
Kilifi,2014-04-01,0,174.42870833333333,113.92537816666668,162.68709166666667,,,0,,0.0,0,0,1,1,0
Kilifi,2014-07-01,0,98.74668000000001,96.749365,93.71305816666667,,,0,,0.0,0,21,1,0,0
Kilifi,2014-10-01,0,104.543098,99.272445,107.96727249999999,,,0,,0.0,0,22,1,0,0
Kilifi,2015-01-01,0,169.016334,125.70896749999999,170.97929833333333,,,0,,0.0,0,0,1,0,1
Kilifi,2015-04-01,0,133.14092366666668,89.88283200000001,92.39606266666665,86.1,0.94,1,,0.0,0,18,1,1,0
Kilifi,2015-07-01,0,85.61657633333334,140.03562083333335,87.97256833333334,65.5,0.675,1,-0.23925667828106845,0.0,0,0,1,0,0
Kilifi,2015-10-01,0,67.6711025,105.44471483333332,80.84661983333334,63.0,0.595,1,-0.03816793893129766,0.0,0,0,1,0,0
Kilifi,2016-02-01,0,99.8445,123.34154683333334,87.0338625,64.0,0.625,1,0.015873015873015817,0.0,0,0,1,0,0
Kilifi,2016-06-01,0,58.229670999999996,72.74496483333333,68.25557066666667,62.0,0.615,1,-0.03125,0.0,0,31,1,1,0
Kilifi,2016-10-01,0,68.75621883333334,86.862775,84.511554,65.0,0.645,1,0.048387096774193505,0.0,0,32,1,0,0
Kilifi,2017-02-01,1,94.23844683333334,59.860994500000004,79.25799066666667,69.0,0.665,1,0.06153846153846154,0.0,0,33,1,0,0
Kilifi,2017-06-01,1,138.70290333333332,114.2744015,147.62389666666667,106.0,1.025,1,0.536231884057971,1.0,9,0,1,1,0
Kilifi,2017-10-01,0,127.0212525,101.7444,129.714955,79.4,0.775,1,-0.25094339622641504,1.0,10,0,1,0,0
Kilifi,2018-02-01,0,64.37725833333333,102.24002333333334,44.208688333333335,80.19999999999999,0.775,1,0.010075566750629594,0.0,0,0,1,0,0
Kilifi,2018-06-01,0,128.26907666666668,169.13927333333334,159.771945,71.6,0.715,1,-0.10723192019950123,0.0,0,0,1,1,0
Kilifi,2018-12-01,0,60.605934,130.0722875,118.976067,59.45,0.5800000000000001,1,-0.16969273743016744,0.0,0,0,1,0,1
Kilifi,2019-02-01,0,120.48192233333333,121.21474166666667,104.878135,58.55,0.575,1,-0.015138772077376017,0.0,0,0,1,0,0
Kilifi,2019-06-01,0,151.56154899999999,70.98308133333335,100.77058799999999,73.3,0.73,1,0.2519214346712213,0.0,0,26,1,1,0
Kilifi,2019-10-01,0,140.99856916666667,124.14952416666667,136.8845725,73.8,0.71,1,0.006821282401091366,0.0,0,0,1,0,0
Kilifi,2020-02-01,0,194.0151,179.8974166666667,229.31093333333334,76.95,0.76,1,0.04268292682926833,0.0,0,0,1,0,0
Kilifi,2020-06-01,0,72.39772833333333,160.47401833333333,135.65186733333334,72.05,0.675,1,-0.06367771280051993,0.0,0,0,1,1,0
Kilifi,2020-10-01,0,107.67833333333333,117.11277266666667,97.71569666666666,71.3,0.655,1,-0.010409437890353868,0.0,0,0,1,0,0
Kilifi,2021-02-01,0,84.98932016666667,102.97615083333334,63.452471,,,0,,0.0,0,0,1,0,0
Kilifi,2021-06-01,0,55.824824166666666,56.81852133333334,63.537169,,,0,,0.0,0,36,1,1,0
Kilifi,2021-10-01,0,81.22847816666666,109.89162900000001,93.28956266666667,,,0,,0.0,0,0,1,0,0
Kilifi,2022-02-01,0,74.53945716666666,98.77544999999999,182.03966416666665,,,0,,0.0,0,29,1,0,0
Kilifi,2022-06-01,0,76.96053450000001,82.05441033333334,96.70798566666667,,,0,,0.0,0,30,1,1,0
Kilifi,2022-10-01,0,77.32810266666667,122.61944016666666,84.535734,,,0,,0.0,0,0,1,0,0
Kilifi,2023-02-01,0,80.730615,70.44962933333333,66.15989383333333,,,0,,0.0,0,17,1,0,0
Kilifi,2023-06-01,0,64.57922766666667,130.59151083333333,138.974761,,,0,,0.0,0,0,1,1,0
Kilifi,2023-10-01,0,85.6649365,116.66709516666667,94.48113666666666,,,0,,0.0,0,0,1,0,0
Kilifi,2024-02-01,0,87.25327550000002,251.45005333333333,158.05169,,,0,,0.0,0,0,1,0,0
Kilifi,2024-06-01,0,55.67377033333333,91.99357333333334,66.80438116666666,,,0,,0.0,0,32,1,1,0
Kilifi,2024-10-01,0,65.60122266666666,77.55983033333332,78.31671266666667,,,0,,0.0,0,33,1,0,0
Kilifi,2025-10-01,0,81.42532616666666,80.95096916666667,88.48346316666668,,,0,,0.0,0,34,1,0,0
Kilifi,2026-02-01,0,59.51028,36.811269333333335,51.20419366666667,,,0,,0.0,0,35,1,0,0
Kirinyaga,2011-01-01,0,55.287026,74.814115,56.615152333333334,,,0,,,0,43,0,0,1
Kirinyaga,2011-04-01,0,72.86142066666667,65.20071166666666,77.43187166666667,,,0,,0.0,0,44,0,1,0
Kirinyaga,2011-07-01,0,98.198696,76.26428166666666,77.28045666666667,,,0,,0.0,0,45,0,0,0
Kirinyaga,2011-10-01,0,173.56142,124.62641666666667,143.499222,,,0,,0.0,0,0,0,0,0
Kirinyaga,2012-01-01,0,74.53329366666667,142.51810333333333,113.968405,,,0,,0.0,0,0,0,0,1
Kirinyaga,2012-04-01,0,38.829721666666664,39.36569566666666,48.860083,,,0,,0.0,0,22,0,1,0
Kirinyaga,2012-07-01,0,104.07021999999999,137.08324666666667,105.4828,,,0,,0.0,0,0,0,0,0
Kirinyaga,2012-10-01,0,87.52334333333333,113.56656166666666,109.08777533333334,,,0,,0.0,0,0,0,0,0
Kirinyaga,2013-01-01,0,140.07181,106.00074666666667,105.15035666666665,,,0,,0.0,0,0,0,0,1
Kirinyaga,2013-04-01,0,115.63379066666666,94.896,85.311976,,,0,,0.0,0,29,0,1,0
Kirinyaga,2013-07-01,0,105.73037199999999,107.4225,78.95725133333333,,,0,,0.0,0,0,0,0,0
Kirinyaga,2013-10-01,0,112.44017666666666,105.01777666666665,109.30305800000001,,,0,,0.0,0,0,0,0,0
Kirinyaga,2014-01-01,0,100.291315,72.56156,94.93414033333333,,,0,,0.0,0,23,0,0,1
Kirinyaga,2014-04-01,0,154.703163,115.79625,144.66938000000002,,,0,,0.0,0,0,0,1,0
Kirinyaga,2014-07-01,0,166.57500000000002,75.24280333333333,125.09330999999999,,,0,,0.0,0,19,0,0,0
Kirinyaga,2014-10-01,0,120.12629333333332,155.31024333333332,209.5135733333333,,,0,,0.0,0,0,0,0,0
Kirinyaga,2015-01-01,0,87.96892333333334,87.26138866666668,80.196533,,,0,,0.0,0,34,0,0,1
Kirinyaga,2015-04-01,0,58.813153,60.490686333333336,59.05812566666666,,,0,,0.0,0,35,0,1,0
Kirinyaga,2015-07-01,0,80.31793666666667,117.03748333333333,82.31235133333332,,,0,,0.0,0,0,0,0,0
Kirinyaga,2015-10-01,0,63.78245933333333,87.20588333333335,57.77289,,,0,,0.0,0,27,0,0,0
Kirinyaga,2016-02-01,0,148.02445333333335,132.58055666666667,152.5611,,,0,,0.0,0,0,0,0,0
Kirinyaga,2016-06-01,0,71.81804166666667,96.5354,88.05518333333333,,,0,,0.0,0,37,0,1,0
Kirinyaga,2016-10-01,0,95.31191666666666,84.20506333333333,93.671905,,,0,,0.0,0,38,0,0,0
Kirinyaga,2017-02-01,0,51.50491566666667,83.90977,42.15432933333333,,,0,,0.0,0,39,0,0,0
Kirinyaga,2017-06-01,0,76.85473,61.28700799999999,71.66993533333333,,,0,,0.0,0,40,0,1,0
Kirinyaga,2017-10-01,0,115.72635133333331,108.1705,111.49511066666666,,,0,,0.0,0,0,0,0,0
Kirinyaga,2018-02-01,0,55.102288666666674,84.67856866666666,36.75256666666667,,,0,,0.0,0,31,0,0,0
Kirinyaga,2018-06-01,0,201.48997666666665,214.90132000000003,221.31138666666666,,,0,,0.0,0,0,0,1,0
Kirinyaga,2018-12-01,0,80.69498666666668,81.26389999999999,75.54425533333334,,,0,,0.0,0,18,0,0,1
Kirinyaga,2019-02-01,0,108.30008,106.98891166666665,127.39815,,,0,,0.0,0,0,0,0,0
Kirinyaga,2019-06-01,0,110.83502333333335,81.11033333333333,121.25034999999998,,,0,,0.0,0,36,0,1,0
Kirinyaga,2019-10-01,0,163.04414333333332,113.99408333333334,169.60764333333336,,,0,,0.0,0,0,0,0,0
Kirinyaga,2020-02-01,0,196.80270333333337,204.86480333333336,170.09632,,,0,,0.0,0,0,0,0,0
Kirinyaga,2020-06-01,0,138.48120333333335,188.07405000000003,201.69976,,,0,,0.0,0,0,0,1,0
Kirinyaga,2020-10-01,0,156.84470666666667,143.29769,186.27486333333331,,,0,,0.0,0,0,0,0,0
Kirinyaga,2021-02-01,0,123.22872666666666,94.30697166666666,134.41735000000003,,,0,,0.0,0,6,0,0,0
Kirinyaga,2021-06-01,0,130.74943466666667,92.707202,115.38753000000001,,,0,,0.0,0,7,0,1,0
Kirinyaga,2021-10-01,0,85.49972666666667,94.72275666666667,87.58439333333335,,,0,,0.0,0,8,0,0,0
Kirinyaga,2022-02-01,0,87.06979333333334,82.93939166666667,136.17325333333332,,,0,,0.0,0,9,0,0,0
Kirinyaga,2022-06-01,0,42.301578666666664,65.91850666666666,63.23122,,,0,,0.0,0,10,0,1,0
Kirinyaga,2022-10-01,0,100.12226333333332,111.42420499999999,109.276455,,,0,,0.0,0,0,0,0,0
Kirinyaga,2023-02-01,0,88.44826466666666,97.15567666666668,73.61302533333333,,,0,,0.0,0,3,0,0,0
Kirinyaga,2023-06-01,0,63.254290000000005,115.29433866666666,107.64319933333333,,,0,,0.0,0,0,0,1,0
Kirinyaga,2023-10-01,0,108.98494133333334,108.28119133333333,101.03006333333333,,,0,,0.0,0,0,0,0,0
Kirinyaga,2024-02-01,0,155.00444666666667,147.88877666666667,141.54795,,,0,,0.0,0,0,0,0,0
Kirinyaga,2024-06-01,0,150.09675666666666,181.31379666666666,195.70594666666668,,,0,,0.0,0,0,0,1,0
Kirinyaga,2024-10-01,0,79.30545533333333,113.82450666666666,88.54685333333333,,,0,,0.0,0,0,0,0,0
Kirinyaga,2025-10-01,0,107.90916666666665,111.67200000000001,124.01295666666665,,,0,,0.0,0,0,0,0,0
Kirinyaga,2026-02-01,0,49.339729999999996,77.21960666666666,109.88007133333333,,,0,,0.0,0,2,0,0,0
Kisii,2011-01-01,0,89.46414583333335,89.31179566666667,79.60254583333334,,,0,,,0,46,0,0,1
Kisii,2011-04-01,0,71.35135666666666,77.27912933333333,63.0022515,,,0,,0.0,0,47,0,1,0
Kisii,2011-07-01,0,104.92467749999999,88.818121,96.73157833333335,,,0,,0.0,0,48,0,0,0
Kisii,2011-10-01,0,130.6390235,147.56710999999999,156.230715,,,0,,0.0,0,0,0,0,0
Kisii,2012-01-01,0,111.73375566666665,134.14587833333334,135.70195166666667,,,0,,0.0,0,0,0,0,1
Kisii,2012-04-01,0,87.55060866666668,70.97850833333334,108.49315833333333,,,0,,0.0,0,23,0,1,0
Kisii,2012-07-01,0,188.18960583333333,128.66360999999998,135.94246416666667,,,0,,0.0,0,0,0,0,0
Kisii,2012-10-01,0,174.17144933333336,162.13895333333332,165.74376833333335,,,0,,0.0,0,0,0,0,0
Kisii,2013-01-01,0,147.8255,127.71295433333334,112.42043566666666,,,0,,0.0,0,0,0,0,1
Kisii,2013-04-01,0,123.36323333333333,114.89736966666668,102.04864933333333,,,0,,0.0,0,0,0,1,0
Kisii,2013-07-01,0,82.273126,115.536924,71.34228433333334,,,0,,0.0,0,0,0,0,0
Kisii,2013-10-01,0,108.02282616666666,99.56107666666666,105.45268483333332,,,0,,0.0,0,30,0,0,0
Kisii,2014-01-01,0,99.6658025,97.04116766666668,99.6464585,,,0,,0.0,0,31,0,0,1
Kisii,2014-04-01,0,89.34829233333333,109.46045833333334,85.16444333333334,,,0,,0.0,0,0,0,1,0
Kisii,2014-07-01,0,96.81906500000001,85.13405666666667,111.68162749999999,,,0,,0.0,0,24,0,0,0
Kisii,2014-10-01,0,103.97634733333332,150.79774833333332,147.5079443333333,,,0,,0.0,0,0,0,0,0
Kisii,2015-01-01,0,84.52791233333333,92.1340015,92.99548583333332,,,0,,0.0,0,20,0,0,1
Kisii,2015-04-01,0,57.309582166666665,44.542748499999995,46.65839833333334,,,0,,0.0,0,21,0,1,0
Kisii,2015-07-01,0,139.067465,134.65898666666666,144.11615,,,0,,0.0,0,0,0,0,0
Kisii,2015-10-01,0,89.80335666666667,79.51130533333334,70.45460216666667,,,0,,0.0,0,36,0,0,0
Kisii,2016-02-01,0,106.04451499999999,154.25682333333333,109.24942333333333,,,0,,0.0,0,0,0,0,0
Kisii,2016-06-01,0,113.4802625,118.16241666666667,130.28425333333334,,,0,,0.0,0,0,0,1,0
Kisii,2016-10-01,0,103.27988316666666,72.523693,69.36402650000001,,,0,,0.0,0,28,0,0,0
Kisii,2017-02-01,0,45.23650133333333,66.15178083333333,28.666779333333334,,,0,,0.0,0,29,0,0,0
Kisii,2017-06-01,0,88.429194,101.45925933333332,106.65513333333332,,,0,,0.0,0,0,0,1,0
Kisii,2017-10-01,0,121.82284766666668,131.94185666666667,134.16528566666668,,,0,,0.0,0,0,0,0,0
Kisii,2018-02-01,0,63.91321816666667,86.17394666666667,49.974045499999995,,,0,,0.0,0,41,0,0,0
Kisii,2018-06-01,0,136.14672583333333,137.64790166666666,127.95802250000001,,,0,,0.0,0,0,0,1,0
Kisii,2018-12-01,0,88.43889066666667,108.92899249999999,109.866396,,,0,,0.0,0,0,0,0,1
Kisii,2019-02-01,0,47.44267883333333,107.99503600000001,75.10947816666666,,,0,,0.0,0,0,0,0,0
Kisii,2019-06-01,0,111.67059666666667,94.18328933333333,118.669135,,,0,,0.0,0,32,0,1,0
Kisii,2019-10-01,0,116.80543166666666,114.72629833333333,121.66544,,,0,,0.0,0,0,0,0,0
Kisii,2020-02-01,0,201.18395666666666,200.96145833333333,189.704435,,,0,,0.0,0,0,0,0,0
Kisii,2020-06-01,0,100.54836499999999,136.89754000000002,124.196305,,,0,,0.0,0,0,0,1,0
Kisii,2020-10-01,0,128.04807566666668,107.8224595,110.727426,,,0,,0.0,0,0,0,0,0
Kisii,2021-02-01,0,100.52841433333333,186.60369833333334,99.53227583333334,,,0,,0.0,0,0,0,0,0
Kisii,2021-06-01,0,96.26143616666667,121.84685233333333,124.74837083333334,,,0,,0.0,0,0,0,1,0
Kisii,2021-10-01,0,146.40169333333333,119.41420333333333,131.56554,,,0,,0.0,0,0,0,0,0
Kisii,2022-02-01,0,178.24813166666664,109.46448083333333,152.13841666666667,,,0,,0.0,0,0,0,0,0
Kisii,2022-06-01,0,126.3820725,119.273956,132.03136666666668,,,0,,0.0,0,0,0,1,0
Kisii,2022-10-01,0,129.99070833333334,135.59099166666667,146.21143833333335,,,0,,0.0,0,0,0,0,0
Kisii,2023-02-01,0,50.443727333333335,141.12288333333333,128.36623233333333,,,0,,0.0,0,0,0,0,0
Kisii,2023-06-01,0,95.88265150000001,124.8632675,105.61786433333333,,,0,,0.0,0,0,0,1,0
Kisii,2023-10-01,0,178.90252166666667,123.91601083333335,146.680325,,,0,,0.0,0,0,0,0,0
Kisii,2024-02-01,0,232.45526833333335,196.874925,210.746,,,0,,0.0,0,0,0,0,0
Kisii,2024-06-01,0,103.12774666666667,111.65115416666667,106.52486533333332,,,0,,0.0,0,0,0,1,0
Kisii,2024-10-01,0,96.38821,97.0818415,79.41472166666667,,,0,,0.0,0,19,0,0,0
Kisii,2025-10-01,0,92.82032500000001,102.00858066666666,87.46615016666668,,,0,,0.0,0,0,0,0,0
Kisii,2026-02-01,0,50.71450516666667,90.69298766666667,104.92120833333333,,,0,,0.0,0,37,0,0,0
Kisumu,2011-01-01,0,104.35828483333334,83.187459,81.6049445,1807.7775000000001,22.5,1,,,0,49,0,0,1
Kisumu,2011-04-01,0,82.02756083333333,76.63079733333333,63.09541033333333,2105.245,24.5925,1,0.1645487345649559,0.0,0,50,0,1,0
Kisumu,2011-07-01,0,111.78772016666666,81.00798983333333,95.70015133333334,3084.01,34.947500000000005,1,0.46491738491244505,0.0,0,51,0,0,0
Kisumu,2011-10-01,0,104.62086316666667,138.66248166666665,142.5310975,2560.66,27.0125,1,-0.1696978933271942,0.0,0,0,0,0,0
Kisumu,2012-01-01,0,85.56673316666667,132.83336666666665,136.80648499999998,2543.18,29.9225,1,-0.00682636507775336,0.0,0,0,0,0,1
Kisumu,2012-04-01,0,71.34937183333334,58.69213883333333,85.00642833333333,2527.275,30.747500000000002,1,-0.0062539812360901115,0.0,0,24,0,1,0
Kisumu,2012-07-01,0,153.90479833333333,109.23885,117.0494475,2906.9475,34.3,1,0.15022999080036814,0.0,0,0,0,0,0
Kisumu,2012-10-01,0,177.53635666666665,150.07265333333334,167.03555166666666,2328.805,27.582500000000003,1,-0.19888302076318898,0.0,0,0,0,0,0
Kisumu,2013-01-01,0,164.733572,129.06818733333333,111.97366183333334,2322.8575,26.994999999999997,1,-0.0025538849324008295,0.0,0,0,0,0,1
Kisumu,2013-04-01,0,140.84213566666668,124.08216833333334,107.48779466666667,2613.1575,30.5625,1,0.1249753805388405,0.0,0,0,0,1,0
Kisumu,2013-07-01,0,88.676534,112.766925,73.35147233333333,2668.52,31.244999999999997,1,0.021186055566876583,0.0,0,0,0,0,0
Kisumu,2013-10-01,0,142.427084,104.475071,129.40251666666666,2658.9375,30.3775,1,-0.0035909417954521627,0.0,0,0,0,0,0
Kisumu,2014-01-01,0,117.65167416666668,106.5025725,106.75570433333333,2637.8,30.565,1,-0.007949603930141214,0.0,0,0,0,0,1
Kisumu,2014-04-01,0,90.26237266666668,97.82400733333333,86.97236500000001,2844.94,32.93,1,0.07852756084615953,0.0,0,32,0,1,0
Kisumu,2014-07-01,0,105.53416666666668,96.75437233333332,127.34926866666666,2927.9425,33.3225,1,0.029175483489985776,0.0,0,33,0,0,0
Kisumu,2014-10-01,0,108.57765666666667,136.37688833333334,130.56126833333335,2534.5725,28.545,1,-0.13435031596419666,0.0,0,0,0,0,0
Kisumu,2015-01-01,0,94.3917275,105.92083166666667,106.04067099999999,2526.6975,27.950000000000003,1,-0.0031070328428166594,0.0,0,0,0,0,1
Kisumu,2015-04-01,0,59.60153583333332,46.61214566666666,47.708993666666665,2626.5074999999997,28.5875,1,0.0395021564710456,0.0,0,25,0,1,0
Kisumu,2015-07-01,0,133.1926785,127.83817316666666,136.65889166666668,2778.355,28.615000000000002,1,0.05781346521949793,0.0,0,0,0,0,0
Kisumu,2015-10-01,0,123.83905566666668,86.18550016666666,96.38907383333333,2375.1275,22.4925,1,-0.14513174162409048,0.0,0,22,0,0,0
Kisumu,2016-02-01,0,112.10144333333334,150.37131166666666,116.18215333333335,2524.9375,24.682499999999997,1,0.06307450863164177,0.0,0,0,0,0,0
Kisumu,2016-06-01,0,105.44445866666668,121.40029750000001,129.912345,2825.7200000000003,28.0875,1,0.11912473081016861,0.0,0,0,0,1,0
Kisumu,2016-10-01,0,82.9227915,75.63267833333333,56.1385905,2621.08,25.927500000000002,1,-0.07242048044392235,0.0,0,37,0,0,0
Kisumu,2017-02-01,0,76.40103616666666,55.327198,39.43365383333333,2908.1275,28.015,1,0.10951497092801454,0.0,0,38,0,0,0
Kisumu,2017-06-01,0,124.06190066666666,108.03190416666666,134.42829833333334,3816.285,37.0325,1,0.31228255982586717,0.0,0,0,0,1,0
Kisumu,2017-10-01,0,113.98400916666667,130.90262666666666,117.41983916666668,3108.3525,30.18,1,-0.18550304812140606,0.0,0,0,0,0,0
Kisumu,2018-02-01,0,47.088424833333335,80.60107333333333,34.50297466666667,2826.335,27.47,1,-0.09072893116208669,0.0,0,30,0,0,0
Kisumu,2018-06-01,0,134.2090825,147.60657666666665,130.544446,2834.9225,28.262499999999996,1,0.0030383871692492015,0.0,0,0,0,1,0
Kisumu,2018-12-01,0,68.7439695,105.47217083333334,99.48061416666667,2510.85,24.355,1,-0.11431441247512064,0.0,0,0,0,0,1
Kisumu,2019-02-01,0,40.5738675,97.56453216666667,71.55204983333333,2501.6375,24.6,1,-0.0036690762092518314,0.0,0,42,0,0,0
Kisumu,2019-06-01,0,102.24262433333332,77.2938735,98.90620799999999,3430.75,33.985,1,0.3714017318656282,0.0,0,43,0,1,0
Kisumu,2019-10-01,0,105.31397,112.96631500000001,104.24662916666666,4346.8133333333335,41.916666666666664,1,0.2670154728072094,0.0,0,0,0,0,0
Kisumu,2020-02-01,0,170.64711200000002,177.39558,160.793415,,,0,,0.0,0,0,0,0,0
Kisumu,2020-06-01,0,87.66978983333333,139.781395,116.48314416666666,,,0,,0.0,0,0,0,1,0
Kisumu,2020-10-01,0,156.3193666666667,149.80218,147.64608666666666,,,0,,0.0,0,0,0,0,0
Kisumu,2021-02-01,0,102.41356066666667,182.69289666666668,105.609285,,,0,,0.0,0,0,0,0,0
Kisumu,2021-06-01,0,123.381797,135.69095083333335,160.10652333333334,,,0,,0.0,0,0,0,1,0
Kisumu,2021-10-01,0,149.36204666666666,117.42968016666667,136.103085,,,0,,0.0,0,0,0,0,0
Kisumu,2022-02-01,0,148.06291733333333,87.83693566666666,129.36181833333333,,,0,,0.0,0,33,0,0,0
Kisumu,2022-06-01,0,116.82272966666666,114.75152250000001,130.98418866666665,,,0,,0.0,0,0,0,1,0
Kisumu,2022-10-01,0,124.14728333333333,131.22085166666668,139.9388075,,,0,,0.0,0,0,0,0,0
Kisumu,2023-02-01,0,39.13504433333333,142.29696666666666,123.9038935,,,0,,0.0,0,0,0,0,0
Kisumu,2023-06-01,0,105.68232666666667,131.86578666666665,121.9413275,,,0,,0.0,0,0,0,1,0
Kisumu,2023-10-01,0,158.77595666666664,108.261994,119.67262000000001,,,0,,0.0,0,0,0,0,0
Kisumu,2024-02-01,0,187.14484666666667,163.11546166666668,172.49814666666668,,,0,,0.0,0,0,0,0,0
Kisumu,2024-06-01,0,92.15008733333333,120.98568499999999,102.49152266666665,,,0,,0.0,0,0,0,1,0
Kisumu,2024-10-01,0,93.06041666666665,110.50020833333333,89.48250666666667,,,0,,0.0,0,0,0,0,0
Kisumu,2025-10-01,0,89.73963816666667,110.26460333333334,85.55807,,,0,,0.0,0,0,0,0,0
Kisumu,2026-02-01,0,51.512789166666664,93.78632933333334,110.97029583333334,,,0,,0.0,0,20,0,0,0
Kitui,2011-01-01,0,53.26378583333334,67.39130533333334,49.86318333333333,38.0,0.475,1,,,0,52,1,0,1
Kitui,2011-04-01,0,81.79379516666667,71.78604166666666,81.27509316666668,46.0,0.54,1,0.21052631578947367,0.0,0,53,1,1,0
Kitui,2011-07-01,1,98.02212250000001,65.35464516666667,93.39627566666667,65.5,0.74,1,0.423913043478261,0.0,0,54,1,0,0
Kitui,2011-10-01,1,102.23175683333334,85.2606575,94.64865933333334,58.0,0.61,1,-0.1145038167938931,1.0,20,55,1,0,0
Kitui,2012-01-01,1,67.1230225,117.970049,99.97611333333333,69.41,0.815,1,0.1967241379310345,1.0,21,0,1,0,1
Kitui,2012-04-01,1,58.0957835,53.9584635,80.00836583333333,55.655,0.675,1,-0.19817029246506257,1.0,22,25,1,1,0
Kitui,2012-07-01,0,99.00146833333334,93.83732433333334,90.082241,62.0,0.73,1,0.11400592938639842,1.0,23,26,1,0,0
Kitui,2012-10-01,1,92.48954916666666,95.38566083333335,94.26354833333333,62.0,0.73,1,0.0,0.0,0,27,1,0,0
Kitui,2013-01-01,1,120.8840745,90.00711899999999,79.25770516666667,57.0,0.66,1,-0.08064516129032262,1.0,10,28,1,0,1
Kitui,2013-04-01,0,148.81803833333333,119.54575416666667,110.05935466666666,48.5,0.565,1,-0.14912280701754388,1.0,11,0,1,1,0
Kitui,2013-07-01,0,96.89699266666666,109.65425916666668,77.02224633333333,54.0,0.635,1,0.11340206185567014,0.0,0,0,1,0,0
Kitui,2013-10-01,0,121.07575033333335,103.1419595,115.95194016666666,56.0,0.64,1,0.03703703703703698,0.0,0,0,1,0,0
Kitui,2014-01-01,0,83.7878185,77.70659516666667,82.74247749999999,55.5,0.645,1,-0.008928571428571397,0.0,0,34,1,0,1
Kitui,2014-04-01,0,150.21955466666668,98.7367085,131.12368949999998,57.5,0.665,1,0.03603603603603611,0.0,0,35,1,1,0
Kitui,2014-07-01,0,106.83658166666667,80.66534916666667,97.16211766666667,59.5,0.675,1,0.034782608695652195,0.0,0,36,1,0,0
Kitui,2014-10-01,0,101.23821183333332,109.60801916666667,111.20700833333332,53.25,0.6,1,-0.10504201680672265,0.0,0,0,1,0,0
